user,password,credit
user3727,password3727,32.72
user3728,password3728,131.97
user3729,password3729,155.85
user3730,password3730,86.06
user3731,password3731,14.21
user3732,password3732,20.24
user3733,password3733,50.03
user3734,password3734,115.07
user3735,password3735,60.86
user3736,password3736,14.71
user3737,password3737,143.58
user3738,password3738,24.32
user3739,password3739,202.67
user3740,password3740,101.8
user3741,password3741,130.99
user3742,password3742,61.65
user3743,password3743,102.44
user3744,password3744,83.27
user3745,password3745,144.21
user3746,password3746,126.92
user3747,password3747,31.43
user3748,password3748,61.42
user3749,password3749,56.44
user3750,password3750,56.49
user3751,password3751,307.12
user3752,password3752,131.45
user3753,password3753,67.71
user3754,password3754,159.91
user3755,password3755,97.9
user3756,password3756,43.07
user3757,password3757,162.21
user3758,password3758,64.72
user3759,password3759,36.1
user3760,password3760,78.73
user3761,password3761,26.44
user3762,password3762,11.44
user3763,password3763,163.08
user3764,password3764,98.73
user3765,password3765,178.18
user3766,password3766,111.51
user3767,password3767,158.65
user3768,password3768,77.6
user3769,password3769,65.61
user3770,password3770,96.5
user3771,password3771,74.69
user3772,password3772,67.79
user3773,password3773,129.65
user3774,password3774,99.94
user3775,password3775,46.85
user3776,password3776,57.15
user3777,password3777,42.34
user3778,password3778,157.19
user3779,password3779,24.03
user3780,password3780,31.64
user3781,password3781,54.42
user3782,password3782,12.27
user3783,password3783,95.47
user3784,password3784,149.23
user3785,password3785,78.26
user3786,password3786,53.15
user3787,password3787,56.72
user3788,password3788,15.68
user3789,password3789,40.27
user3790,password3790,7.55
user3791,password3791,120.26
user3792,password3792,37.24
user3793,password3793,65.24
user3794,password3794,61.7
user3795,password3795,44.71
user3796,password3796,15.85
user3797,password3797,51.4
user3798,password3798,112.28
user3799,password3799,44.71
user3800,password3800,211.19
user3801,password3801,72.81
user3802,password3802,24.67
user3803,password3803,61.36
user3804,password3804,10.39
user3805,password3805,80.06
user3806,password3806,132.37
user3807,password3807,3.12
user3808,password3808,82.36
user3809,password3809,86.68
user3810,password3810,125.26
user3811,password3811,105.02
user3812,password3812,82.65
user3813,password3813,84.37
user3814,password3814,216.67
user3815,password3815,77.4
user3816,password3816,59.87
user3817,password3817,119.72
user3818,password3818,36.82
user3819,password3819,70.23
user3820,password3820,7.53
user3821,password3821,226.27
user3822,password3822,105.47
user3823,password3823,89.73
user3824,password3824,239.89
user3825,password3825,126.32
user3826,password3826,129.06
user3827,password3827,198.85
user3828,password3828,20.92
user3829,password3829,44.47
user3830,password3830,165.85
user3831,password3831,58.23
user3832,password3832,71.12
user3833,password3833,136.9
user3834,password3834,6.12
user3835,password3835,25.28
user3836,password3836,100.86
user3837,password3837,65.52
user3838,password3838,263.41
user3839,password3839,30.53
user3840,password3840,9.85
user3841,password3841,68.92
user3842,password3842,31.43
user3843,password3843,92.02
user3844,password3844,151.21
user3845,password3845,1.47
user3846,password3846,60.57
user3847,password3847,101.69
user3848,password3848,111.56
user3849,password3849,26.02
user3850,password3850,103.65
user3851,password3851,49.11
user3852,password3852,132.59
user3853,password3853,110.96
user3854,password3854,35.91
user3855,password3855,172.34
user3856,password3856,80.43
user3857,password3857,142.73
user3858,password3858,108.68
user3859,password3859,57.21
user3860,password3860,142.48
user3861,password3861,40.61
user3862,password3862,4.91
user3863,password3863,103.13
user3864,password3864,103.06
user3865,password3865,79.66
user3866,password3866,66.72
user3867,password3867,23.35
user3868,password3868,186.22
user3869,password3869,5.62
user3870,password3870,97.72
user3871,password3871,94.95
user3872,password3872,19.32
user3873,password3873,101.73
user3874,password3874,1.43
user3875,password3875,152.01
user3876,password3876,67.33
user3877,password3877,74.94
user3878,password3878,3.43
user3879,password3879,297.23
user3880,password3880,69.46
user3881,password3881,73.02
user3882,password3882,113.4
user3883,password3883,5.65
user3884,password3884,25.84
user3885,password3885,124.88
user3886,password3886,10.31
user3887,password3887,166.92
user3888,password3888,127.8
user3889,password3889,74.58
user3890,password3890,49.01
user3891,password3891,199.67
user3892,password3892,140.88
user3893,password3893,91.78
user3894,password3894,74.95
user3895,password3895,123.84
user3896,password3896,161.44
user3897,password3897,38.94
user3898,password3898,26.34
user3899,password3899,20.25
user3900,password3900,105.77
user3901,password3901,26.19
user3902,password3902,10.77
user3903,password3903,83.09
user3904,password3904,86.13
user3905,password3905,33.03
user3906,password3906,109
user3907,password3907,59.88
user3908,password3908,49.7
user3909,password3909,45.81
user3910,password3910,91.75
user3911,password3911,41.03
user3912,password3912,82.61
user3913,password3913,4.58
user3914,password3914,2.5
user3915,password3915,89.5
user3916,password3916,64.9
user3917,password3917,55.47
user3918,password3918,105.15
user3919,password3919,10.33
user3920,password3920,143.44
user3921,password3921,138.06
user3922,password3922,149.94
user3923,password3923,2.2
user3924,password3924,10
user3925,password3925,11.51
user3926,password3926,40.15
user3927,password3927,234.46
user3928,password3928,97.72
user3929,password3929,89.72
user3930,password3930,9.17
user3931,password3931,31.65
user3932,password3932,140.29
user3933,password3933,15.46
user3934,password3934,64.18
user3935,password3935,140.61
user3936,password3936,88.88
user3937,password3937,11.96
user3938,password3938,92.54
user3939,password3939,68.03
user3940,password3940,12.94
user3941,password3941,12.54
user3942,password3942,21.1
user3943,password3943,87.14
user3944,password3944,155.87
user3945,password3945,21.82
user3946,password3946,40.62
user3947,password3947,25.82
user3948,password3948,88.53
user3949,password3949,55.85
user3950,password3950,18.18
user3951,password3951,144.81
user3952,password3952,37.32
user3953,password3953,39.51
user3954,password3954,47.75
user3955,password3955,16.3
user3956,password3956,18.9
user3957,password3957,18.14
user3958,password3958,82.62
user3959,password3959,39.44
user3960,password3960,73.86
user3961,password3961,27.11
user3962,password3962,6.16
user3963,password3963,84.94
user3964,password3964,120.82
user3965,password3965,105.77
user3966,password3966,237.43
user3967,password3967,40.02
user3968,password3968,99.16
user3969,password3969,96.35
user3970,password3970,9.97
user3971,password3971,65.29
user3972,password3972,136.2
user3973,password3973,45.3
user3974,password3974,1.08
user3975,password3975,102.35
user3976,password3976,161.59
user3977,password3977,86.14
user3978,password3978,86.58
user3979,password3979,100.92
user3980,password3980,13.57
user3981,password3981,57.43
user3982,password3982,239.78
user3983,password3983,28.18
user3984,password3984,4.13
user3985,password3985,185.06
user3986,password3986,79.45
user3987,password3987,49.53
user3988,password3988,68.59
user3989,password3989,55.28
user3990,password3990,10.25
user3991,password3991,82.49
user3992,password3992,12.8
user3993,password3993,58.83
user3994,password3994,66.82
user3995,password3995,100.51
user3996,password3996,14.22
user3997,password3997,86.43
user3998,password3998,2.19
user3999,password3999,26.47
user4000,password4000,91.33
user4001,password4001,113.46
user4002,password4002,76.46
user4003,password4003,57.07
user4004,password4004,135.17
user4005,password4005,202.99
user4006,password4006,59.05
user4007,password4007,141.31
user4008,password4008,161.03
user4009,password4009,184.04
user4010,password4010,136.83
user4011,password4011,125.56
user4012,password4012,138.43
user4013,password4013,1.96
user4014,password4014,16.26
user4015,password4015,13.47
user4016,password4016,8.48
user4017,password4017,57.3
user4018,password4018,166.76
user4019,password4019,57.67
user4020,password4020,30.19
user4021,password4021,38.98
user4022,password4022,80.59
user4023,password4023,65.09
user4024,password4024,182.62
user4025,password4025,9.98
user4026,password4026,12.94
user4027,password4027,41.55
user4028,password4028,131.15
user4029,password4029,165.57
user4030,password4030,55.55
user4031,password4031,163.98
user4032,password4032,28.89
user4033,password4033,229.18
user4034,password4034,87.21
user4035,password4035,37.01
user4036,password4036,129.85
user4037,password4037,15.52
user4038,password4038,31.8
user4039,password4039,7.1
user4040,password4040,18.35
user4041,password4041,77.91
user4042,password4042,125.67
user4043,password4043,199.33
user4044,password4044,35.08
user4045,password4045,40.1
user4046,password4046,213.46
user4047,password4047,7.23
user4048,password4048,60.24
user4049,password4049,205.29
user4050,password4050,99.18
user4051,password4051,13.53
user4052,password4052,45.76
user4053,password4053,4.84
user4054,password4054,19.23
user4055,password4055,102.09
user4056,password4056,144.08
user4057,password4057,76.17
user4058,password4058,69.75
user4059,password4059,105.04
user4060,password4060,148.37
user4061,password4061,2.7
user4062,password4062,94.25
user4063,password4063,62.9
user4064,password4064,63.08
user4065,password4065,102.38
user4066,password4066,78.91
user4067,password4067,120.05
user4068,password4068,125.26
user4069,password4069,69.4
user4070,password4070,53.61
user4071,password4071,8.9
user4072,password4072,102.95
user4073,password4073,52.12
user4074,password4074,51.85
user4075,password4075,64.48
user4076,password4076,32.48
user4077,password4077,52.34
user4078,password4078,149.54
user4079,password4079,5.97
user4080,password4080,17.55
user4081,password4081,95.12
user4082,password4082,46.41
user4083,password4083,91.09
user4084,password4084,80.62
user4085,password4085,21.37
user4086,password4086,112.04
user4087,password4087,33.08
user4088,password4088,7.78
user4089,password4089,92.3
user4090,password4090,74.95
user4091,password4091,85.42
user4092,password4092,41.19
user4093,password4093,3.08
user4094,password4094,35.29
user4095,password4095,133.28
user4096,password4096,39.73
user4097,password4097,71.32
user4098,password4098,150.49
user4099,password4099,98.7
user4100,password4100,2.18
user4101,password4101,40.83
user4102,password4102,42.61
user4103,password4103,110.12
user4104,password4104,33.23
user4105,password4105,23.02
user4106,password4106,117.12
user4107,password4107,59.14
user4108,password4108,14.73
user4109,password4109,34.8
user4110,password4110,48.58
user4111,password4111,84.77
user4112,password4112,62.7
user4113,password4113,47.93
user4114,password4114,145.52
user4115,password4115,274.07
user4116,password4116,76.59
user4117,password4117,235.9
user4118,password4118,127.2
user4119,password4119,42.84
user4120,password4120,43.84
user4121,password4121,46.25
user4122,password4122,113.06
user4123,password4123,132.17
user4124,password4124,14.9
user4125,password4125,160.4
user4126,password4126,43.43
user4127,password4127,22.99
user4128,password4128,54.91
user4129,password4129,0.68
user4130,password4130,175.09
user4131,password4131,44.55
user4132,password4132,52.14
user4133,password4133,41.57
user4134,password4134,100.81
user4135,password4135,69.07
user4136,password4136,94.83
user4137,password4137,46.51
user4138,password4138,125.49
user4139,password4139,33.38
user4140,password4140,20.27
user4141,password4141,142.02
user4142,password4142,48.95
user4143,password4143,63.56
user4144,password4144,149.91
user4145,password4145,238.47
user4146,password4146,1.49
user4147,password4147,115.05
user4148,password4148,87.95
user4149,password4149,147.46
user4150,password4150,20.09
user4151,password4151,150.07
user4152,password4152,197.33
user4153,password4153,59.28
user4154,password4154,89.78
user4155,password4155,206.81
user4156,password4156,41.15
user4157,password4157,5.01
